,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
916,5,4,7,3,0.6923461730865432,0.4902451225612806,0.8814407203601801,0.39119561729999996,1515.4726482056808,3.1893121077458706,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
917,6,5,8,3,1.023511755877939,0.736368184092046,1.2696348174087042,0.5332666599,3299.3695299277265,7.171488299827083,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
918,9,7,20,13,0.2051025512756378,0.09004502251125562,0.35317658829414705,0.2631315789,2544.216119992557,4.878624924061154,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
919,10,7,13,6,0.1700850425212606,0.06603301650825412,0.26313156578289143,0.1970985591,2650.3395259547383,4.802563314658073,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
920,10,8,12,4,0.6813406703351675,0.41720860430215106,0.8364182091045522,0.4192096257,1912.613447733159,3.465762438831708,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
921,11,9,14,5,0.7663831915957978,0.4092046023011505,0.8834417208604302,0.47423714219999996,2086.477494621232,3.719983488105847,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
922,12,9,15,6,0.8114057028514257,0.7063531765882941,0.9154577288644321,0.2091045627,2142.0203901743303,3.6156191645712012,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
923,12,10,15,5,1.8189094547273637,1.6938469234617308,1.9419709854927463,0.24812407439999998,3540.9657862407093,5.976966333537504,190,3721.913466666667,0.5655666666666548,0.41840000000001965,0.641633333333175,1,2
924,1,1,2,4,1.6238119059529763,0.7293646823411706,2.0,1.790895537,1605.5214699695316,3.4399319428557114,191,3734.4513666666667,0.42299999999977445,0.4185000000002219,0.6284666666665544,2,4
925,5,3,8,5,1.0765382691345673,0.785392696348174,1.2836418209104552,0.4982491494,2635.5092126258273,5.546428998144837,191,3734.4513666666667,0.42299999999977445,0.4185000000002219,0.6284666666665544,2,4
926,7,5,9,4,1.2566283141570784,1.0885442721360679,1.4477238619309654,0.35917960769999996,4034.85327603355,8.341645644259948,191,3734.4513666666667,0.42299999999977445,0.4185000000002219,0.6284666666665544,2,4
927,2,1,3,2,1.377688844422211,0.8604302151075537,1.955977988994497,1.0955478285,2782.181597517184,6.3036941198475445,192,3747.026733333333,0.4689333333335526,0.5783000000001266,0.391399999999976,3,4
928,5,3,7,4,1.7528764382191093,1.539769884942471,1.9689844922461228,0.4292146287,2693.485315766334,5.668439704128128,192,3747.026733333333,0.4689333333335526,0.5783000000001266,0.391399999999976,3,4
929,10,8,12,4,1.136568284142071,0.7283641820910455,1.3016508254127062,0.5732866718999999,1718.2415874759088,3.1135497670846624,192,3747.026733333333,0.4689333333335526,0.5783000000001266,0.391399999999976,3,4
930,12,9,15,6,0.8084042021010505,0.7173586793396698,0.8914457228614306,0.17408705219999998,2036.1858595976537,3.4369759738799655,192,3747.026733333333,0.4689333333335526,0.5783000000001266,0.391399999999976,3,4
931,12,9,15,6,1.9219609804902449,1.8129064532266133,2.0,0.220110066,2176.4554401405658,3.6737437403978372,192,3747.026733333333,0.4689333333335526,0.5783000000001266,0.391399999999976,3,4
