,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
1409,57,48,68,20,1.2856428214107052,1.2606303151575786,1.3086543271635818,0.048024014399999995,6463.810065939304,8.394751735745652,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1410,58,39,69,30,1.055527763881941,0.993496748374187,1.0775387693846923,0.0840420252,2741.556571562984,3.5390731267407345,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1411,58,47,80,24,1.8339169584792394,1.8129064532266133,1.8529264632316156,0.040020011999999994,2639.470647860106,3.4072904916702544,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1412,59,31,71,40,0.3221610805402701,0.3051525762881441,0.3391695847923962,0.034017010199999996,2982.8223389174686,3.834462875185628,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1413,60,31,73,42,0.32416208104052024,0.3061530765382691,0.3411705852926463,0.035017510499999994,2984.5819316519937,3.8366854843485814,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1414,61,53,73,20,1.9579789894947472,1.9319659829914957,2.0,0.05402701619999999,2352.630529581372,3.01959669996171,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1415,65,54,80,24,1.008504252126063,0.9664832416208103,1.0275137568784392,0.061030518299999996,2708.6306106206425,3.5159866413434857,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1416,67,56,80,24,1.9449724862431215,1.92496248124062,1.9639819909954976,0.039019511699999995,2522.031402687882,3.2851237567793454,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1417,69,59,80,22,0.8364182091045522,0.8124062031015508,0.8534267133566783,0.0410205123,4064.3678293882567,5.329873228029971,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1418,75,64,80,24,0.8904452226113055,0.8114057028514257,0.9124562281140569,0.1010505303,3344.1589169896642,4.3939084408271,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1419,77,51,80,54,1.8389194597298648,1.8229114557278638,1.9109554777388693,0.08804402639999999,4200.146186636084,5.502782202064389,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1420,80,73,80,16,0.16108054027013505,0.13906953476738368,0.18309154577288644,0.044022013199999994,3351.1816954560786,4.383735375250381,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1421,80,68,80,26,0.6083041520760379,0.5952976488244122,0.6233116558279139,0.0280140084,2950.598356644243,3.8597257832111276,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1422,80,71,80,20,0.9744872436218108,0.961480740370185,0.9854927463731865,0.024012007199999998,3776.904922559244,4.940630864757377,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1423,80,59,80,44,1.0125062531265632,1.0015007503751876,1.025512756378189,0.024012007199999998,3978.080427292153,5.203791820168206,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1424,80,72,80,18,1.0965482741370685,1.0805402701350675,1.1165582791395696,0.0360180108,3023.8887447202837,3.9555981339435293,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1425,80,67,80,28,1.6648324162081038,1.649824912456228,1.6788394197098548,0.029014508699999997,3591.9312386084584,4.6986637750812426,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1426,80,70,80,22,1.874937468734367,1.8149074537268632,1.92096048024012,0.10605303179999999,2839.4271956754687,3.7143009762818977,49,937.7237,0.7742333333333136,0.8129333333333761,0.5635333333333392,3,4
1427,31,26,37,11,0.5262631315657829,0.43621810905452724,0.5822911455727864,0.1460730438,11160.992923963118,13.442541266517981,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1428,32,28,38,10,1.7548774387193595,1.6618309154577287,1.811905952976488,0.150075045,2996.64467235125,3.5831011227545706,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1429,33,26,39,13,1.488744372186093,1.4497248624312156,1.5257628814407203,0.0760380228,3496.3249259413724,4.190831663133526,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1430,33,29,38,9,1.7368684342171083,1.6578289144572285,1.8009004502251125,0.1430715429,3093.460127483978,3.7079421751427675,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1431,34,30,43,13,1.714857428714357,1.6578289144572285,1.7908954477238619,0.1330665399,3209.0189737071523,3.865708130160768,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1432,35,30,45,15,1.7088544272136066,1.6568284142071035,1.779889944972486,0.12306153689999999,3204.520964004871,3.893094002173377,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1433,38,33,43,10,1.9479739869934967,1.8959479739869933,2.0,0.10605303179999999,4189.36534705543,5.21162171012836,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1434,38,33,43,10,1.9529764882441218,1.8959479739869933,2.0,0.11605803479999999,4186.715596198902,5.208325387667484,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1435,41,34,66,32,0.6683341670835418,0.641320660330165,0.7003501750875437,0.05902951769999999,2724.6739765756156,3.55838884364421,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1436,42,35,51,16,1.0845422711355677,1.0535267633816907,1.12256128064032,0.06903452069999999,2782.0683479141685,3.690576938411395,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1437,52,43,65,22,0.2051025512756378,0.18209104552276137,0.23011505752876438,0.048024014399999995,3336.9426923734172,4.590808798751168,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1438,52,44,60,16,0.7303651825912956,0.705352676338169,0.7623811905952976,0.057028517099999995,3169.799197435345,4.3608606402258685,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1439,54,33,62,29,0.6553276638319159,0.6323161580790395,0.674337168584292,0.0420210126,2737.9030960436394,3.682348893535524,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1440,58,48,67,19,0.05302651325662831,0.029014507253626812,0.07303651825912956,0.044022013199999994,2738.7679961571,3.535473357039382,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1441,62,53,72,19,0.9644822411205602,0.9434717358679339,1.0325162581290646,0.08904452669999999,2759.6144124095376,3.5452904505006257,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1442,62,53,72,19,1.0025012506253126,0.9434717358679339,1.0335167583791895,0.090045027,2714.584481579346,3.487440272939193,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1443,63,53,72,19,0.96248124062031,0.9424712356178089,1.0315157578789393,0.08904452669999999,2762.106924844855,3.5592536148641223,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1444,64,55,74,19,1.5137568784392195,1.489744872436218,1.5417708854427212,0.052026015599999996,13658.574795545008,17.708135769071024,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1445,66,56,79,23,0.6903451725862931,0.6673336668334167,0.7093546773386693,0.0420210126,2543.361313843484,3.3082912087608793,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1446,67,55,79,24,0.11105552776388193,0.07803901950975488,0.128064032016008,0.050025015,4260.498179247169,5.549599330699592,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1447,68,54,80,26,1.779889944972486,1.761880940470235,1.8239119559779888,0.062031018599999994,3767.1465377443947,4.92186950701188,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1448,70,59,80,24,1.7168584292146072,1.6868434217108552,1.7358679339669834,0.049024514699999994,2877.443332696029,3.784049179510863,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1449,80,73,80,16,0.7733866933466733,0.7593796898449224,0.785392696348174,0.026013007799999998,2328.2789944231936,3.0456596862965015,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1450,80,60,80,42,0.9494747373686843,0.9374687343671835,0.96048024012006,0.0230115069,3439.470126134144,4.499226909867427,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1451,80,69,80,24,1.2606303151575786,1.2446223111555776,1.2756378189094546,0.031015509299999997,2648.963142691957,3.4651518454217305,50,979.5135666666666,0.6077000000000226,0.5780333333333374,0.797333333333313,2,3
1452,34,27,41,14,0.34417208604302146,0.3061530765382691,0.37918959479739867,0.0730365219,3392.1951890543896,4.08636927012962,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1453,36,29,43,14,0.0850425212606303,0.052026013006503245,0.12906453226613307,0.07703852309999999,3879.5285860258086,4.747878963510271,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1454,37,30,45,15,0.09004502251125562,0.056028014007003496,0.13406703351675836,0.07803902339999999,3880.616383071913,4.793631631967044,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1455,47,40,54,14,1.7778889444722359,1.7408704352176088,1.809904952476238,0.06903452069999999,5375.092445605632,7.484195666758719,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1456,52,40,80,26,0.530265132566283,0.5052526263131566,0.5512756378189094,0.0460230138,2818.394458890425,3.87741452971222,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1457,57,31,68,37,0.10005002501250625,0.07803901950975488,0.12106053026513255,0.043021512899999996,2500.4289281148526,3.247385036111905,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1458,57,49,65,16,0.8904452226113055,0.864432216108054,0.9174587293646823,0.053026515899999994,4097.009496137933,5.320914016379343,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1459,59,48,80,24,0.7683841920960479,0.7413706853426713,0.7863931965982991,0.0450225135,4429.263155461207,5.693884249307102,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1460,60,50,71,21,0.6853426713356677,0.6653326663331666,0.7133566783391695,0.048024014399999995,7031.969273434732,9.039609250344451,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1461,63,51,73,22,1.4367183591795898,1.4187093546773386,1.4587293646823412,0.040020011999999994,3004.4043808781516,3.8714783475497816,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1462,68,46,80,46,1.8189094547273637,1.8039019509754877,1.8329164582291144,0.029014508699999997,2576.318485581785,3.366023399272499,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1463,72,50,80,46,0.9114557278639319,0.8984492246123061,0.9244622311155577,0.026013007799999998,3187.511171069397,4.18697929661008,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1464,72,59,80,28,1.0015007503751876,0.9834917458729364,1.024512256128064,0.0410205123,3336.4207756571404,4.382580628813756,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1465,72,55,80,36,1.5287643821910955,1.5127563781890945,1.5457728864432214,0.0330165099,5717.128946112706,7.509777769780543,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1466,78,69,80,20,0.5952976488244122,0.5702851425712856,0.624312156078039,0.05402701619999999,7785.270385168667,10.185610686417034,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1467,80,64,80,34,0.051025512756378184,0.03701850925462731,0.064032016008004,0.027013508099999996,3378.3447106288395,4.419267757953698,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1468,80,49,80,64,0.7793896948474237,0.7663831915957978,0.7913956978489244,0.0250125075,5123.732288401222,6.7024376853192935,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1469,80,42,80,78,0.8704352176088044,0.8564282141070535,0.8844422211105553,0.0280140084,2657.37453224781,3.4761549211430505,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1470,80,71,80,20,1.1915957978989493,1.1775887943971985,1.2066033016508253,0.029014508699999997,3935.765724275571,5.1484392677361726,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1471,80,74,80,14,1.4947473736868433,1.471735867933967,1.5427713856928462,0.0710355213,3212.7012300670476,4.202586822269755,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1472,80,69,80,24,1.586793396698349,1.5677838919459728,1.6038019009504751,0.0360180108,3446.3026036066367,4.508164584967939,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1473,80,65,80,32,1.7208604302151074,1.7068534267133566,1.7348674337168584,0.0280140084,10901.459830513315,14.260377217293314,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1474,80,70,80,22,1.872936468234117,1.8599299649824912,1.8839419709854925,0.024012007199999998,2465.9030817068146,3.225687997124825,51,992.5729,0.4404666666666799,0.6886333333333141,0.48059999999998126,3,3
1475,31,26,35,9,1.9219609804902449,1.858929464732366,1.984992496248124,0.1260630378,8383.255478825893,10.096974210952597,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1476,33,29,38,9,1.8039019509754877,1.7388694347173586,1.9939969984992494,0.25512757649999995,4480.400722442436,5.370383362204974,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1477,34,29,49,20,1.7868934467233615,1.7388694347173586,1.9909954977488742,0.2521260756,4541.828988088925,5.471262522568512,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1478,37,23,48,25,0.13206603301650824,0.10605302651325663,0.16508254127063532,0.05902951769999999,5715.518920413187,7.060242390748845,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1479,42,12,50,38,0.01700850425212606,0.0,0.04602301150575287,0.060030018,4166.099308781917,5.526575234447313,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1480,42,27,53,26,0.22511255627813906,0.2031015507753877,0.256128064032016,0.053026515899999994,2469.579383957798,3.2760419882725533,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1481,46,38,55,17,0.6693346673336668,0.6293146573286643,0.7023511755877938,0.0730365219,2707.9812149659133,3.748667306504259,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1482,46,29,55,26,1.8459229614807402,1.8189094547273637,1.8669334667333666,0.048024014399999995,3266.294727038781,4.521542538400383,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1483,47,28,55,27,1.793896948474237,1.7728864432216107,1.8699349674837418,0.09704852909999999,2463.4042252306413,3.4300059793425492,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1484,50,40,80,22,0.8694347173586793,0.848424212106053,0.8984492246123061,0.050025015,4625.871340064525,6.461716197346421,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1485,51,42,60,18,1.6288144072036017,1.6028014007003502,1.6588294147073535,0.0560280168,6267.1277474845965,8.684608280936706,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1486,52,41,66,25,0.41720860430215106,0.3921960980490245,0.43921960980490243,0.0470235141,3295.1786799666847,4.533351834906335,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1487,61,50,72,22,1.5157578789394697,1.489744872436218,1.5347673836918458,0.0450225135,4040.5811324621773,5.186078009317246,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1488,61,52,71,19,1.714857428714357,1.6938469234617308,1.743871935967984,0.050025015,4327.147033344551,5.553884784646284,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1489,63,11,75,64,0.12406203101550775,0.09904952476238119,0.14307153576788392,0.044022013199999994,3113.9860253907577,4.012685359069133,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1490,69,37,80,66,0.8574287143571785,0.8394197098549274,0.8714357178589294,0.0320160096,4262.222553963637,5.589333159763632,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1491,70,54,80,34,1.0525262631315657,1.0365182591295647,1.0675337668834417,0.031015509299999997,6814.810754223656,8.961976331565175,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1492,79,67,80,26,1.4677338669334665,1.4497248624312156,1.4837418709354677,0.034017010199999996,4219.121861217015,5.5206900878923575,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1493,80,67,80,28,0.7973986993496748,0.785392696348174,0.8094047023511756,0.024012007199999998,2468.616198304212,3.229237069149573,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1494,80,70,80,22,1.151575787893947,1.137568784392196,1.1645822911455728,0.027013508099999996,3879.2174604713077,5.074467562536224,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1495,80,70,80,22,1.954977488744372,1.937968984492246,1.9789894947473736,0.0410205123,2336.8746119272214,3.056903753598379,52,1005.0103666666666,3.447300000000041,0.40409999999997126,0.7745666666667148,2,4
1496,30,23,39,16,1.3526763381690845,1.3166583291645821,1.395697848924462,0.07903952369999999,4190.273199879687,5.115469971296853,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1497,31,24,38,14,0.19009504752376186,0.14807403701850924,0.22511255627813906,0.07703852309999999,3838.1336993028867,4.6227312382321575,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1498,31,24,39,15,1.346673336668334,1.3096548274137068,1.3826913456728362,0.0730365219,4184.2819011940755,5.039639619050398,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1499,33,26,44,18,0.5422711355677838,0.5072536268134067,0.5742871435717859,0.0670335201,9792.464775771983,11.737630887202362,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1500,36,31,44,13,1.2696348174087042,1.2296148074037017,1.3716858429214607,0.1420710426,2862.5752381337265,3.5033021289123476,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1501,37,19,44,25,0.7673836918459229,0.7283641820910455,0.7903951975987994,0.062031018599999994,3542.1984789572857,4.375592173837537,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1502,38,33,44,11,0.9704852426213106,0.9184592296148073,1.009504752376188,0.0910455273,5148.850713891534,6.405233236959789,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1503,41,19,69,50,0.7813906953476738,0.7393696848424212,0.8464232116058028,0.10705353209999999,3286.9096470924087,4.292661330798879,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1504,43,36,55,19,0.38419209604802396,0.3031515757878939,0.41420710355177587,0.1110555333,2679.3456074324026,3.600227311317574,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1505,47,19,54,35,0.19809904952476237,0.1680840420210105,0.22211105552776386,0.05402701619999999,2312.6692681725926,3.220124954251492,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1506,48,19,55,36,0.19509754877438718,0.14907453726863432,0.22111055527763882,0.0720360216,2317.4199222431894,3.236713429716743,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1507,48,38,57,19,1.8929464732366181,1.8679339669834916,1.92096048024012,0.053026515899999994,3289.0614616593734,4.59379385752925,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1508,49,38,58,20,1.698849424712356,1.6758379189594796,1.7238619309654826,0.048024014399999995,2548.9942804129546,3.562107598111088,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1509,50,20,57,37,0.18809404702351173,0.14507253626813404,0.22011005502751374,0.0750375225,2269.9517129671144,3.170815328095412,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1510,50,41,61,20,0.8014007003501751,0.7803901950975487,0.8274137068534266,0.0470235141,5256.543661424593,7.342680075190368,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1511,61,48,78,30,0.1680840420210105,0.15007503751875936,0.1840920460230115,0.034017010199999996,3008.287300470342,3.8611308876678327,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1512,66,54,80,26,0.44922461230615307,0.432216108054027,0.4692346173086543,0.0370185111,4092.4768468147163,5.323311753104598,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1513,68,57,80,24,0.9954977488744371,0.9714857428714356,1.0165082541270634,0.0450225135,8951.61065358615,11.695499252043641,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1514,74,62,80,26,0.7093546773386693,0.6883441720860429,0.7283641820910455,0.040020011999999994,2692.5097033524394,3.540509646522255,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1515,75,46,80,60,0.18209104552276137,0.16708354177088544,0.21510755377688842,0.048024014399999995,3156.908966448481,4.147879720706349,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1516,75,53,80,46,1.9369684842421209,1.92096048024012,1.9509754877438719,0.030015009,4271.184975044981,5.611932979272956,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1517,80,63,80,36,0.256128064032016,0.24412206103051523,0.2671335667833917,0.0230115069,4656.324522925753,6.091013972018457,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1518,80,71,80,20,0.8924462231115557,0.8764382191095547,0.9084542271135567,0.0320160096,2298.975361997791,3.0073271272888085,53,1017.7857333333334,0.5124333333333198,0.4218999999999369,0.5476333333333514,2,3
1519,32,27,39,12,0.6023011505752875,0.5512756378189094,0.6473236618309154,0.09604802879999999,8629.721709302265,10.318595938636541,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1520,40,34,60,26,1.151575787893947,1.0465232616308153,1.1865932966483241,0.14007004199999998,3793.5687183621462,4.866525890477344,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1521,40,34,46,12,1.8059029514757377,1.7558779389694845,1.8399199599799898,0.0840420252,2857.5191821564636,3.665728003077799,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1522,42,35,52,17,0.2851425712856428,0.2501250625312656,0.31315657828914456,0.0630315189,3870.5021113961593,5.1344482040137045,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1523,42,36,51,15,1.0805402701350675,1.0455227613806903,1.1865932966483241,0.1410705423,3135.081913262329,4.158870150617014,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1524,46,39,58,19,1.4847423711855927,1.4537268634317158,1.5167583791895947,0.0630315189,11940.084432850694,16.52869816930811,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1525,51,33,65,32,1.1595797898949474,1.1425712856428214,1.1775887943971985,0.035017510499999994,2852.303021375561,3.952549786322968,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1526,56,46,65,19,0.1970985492746373,0.17408704352176088,0.22311155577788894,0.049024514699999994,2479.4512802832764,3.2539049111697738,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1527,58,44,72,28,1.8539269634817408,1.8369184592296146,1.8719359679839918,0.035017510499999994,5085.646925888015,6.565057440066182,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1528,59,45,68,23,0.5192596298149074,0.496248124062031,0.5732866433216608,0.07703852309999999,3076.7346369887914,3.9551885435499536,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1529,65,52,75,23,1.3396698349174587,1.3206603301650826,1.358679339669835,0.0380190114,6648.590877862869,8.630322871883834,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1530,65,53,80,26,1.6778389194597298,1.6568284142071035,1.696848424212106,0.040020011999999994,3259.6475264107394,4.23124405129661,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1531,66,56,74,18,1.7538769384692345,1.7258629314657328,1.794897448724362,0.06903452069999999,3730.276435730415,4.852177577524576,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1532,67,56,80,24,1.568784392196098,1.5477738869434716,1.5877938969484742,0.040020011999999994,3132.2771166680554,4.080011834038208,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1533,74,60,80,30,0.15607803901950976,0.13906953476738368,0.1700850425212606,0.031015509299999997,3655.157073283147,4.8063406647708895,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1534,74,59,80,32,0.6933466733366683,0.6793396698349174,0.7093546773386693,0.030015009,3492.5632634915855,4.592538296179583,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1535,78,68,80,22,1.7968984492246123,1.7658829414707353,1.8289144572286142,0.0630315189,4978.485906155564,6.513443559329391,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1536,80,72,80,18,0.4072036018009004,0.3911955977988994,0.4342171085542771,0.043021512899999996,2968.5284508366417,3.8831804315518506,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1537,80,58,80,46,0.5382691345672836,0.5262631315657829,0.5502751375687843,0.024012007199999998,4273.3534599081695,5.590043284895227,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1538,80,59,80,44,0.6923461730865432,0.6803401700850424,0.704352176088044,0.024012007199999998,3518.608985014725,4.602749740545976,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1539,80,68,80,26,0.785392696348174,0.7723861930965482,0.7973986993496748,0.0250125075,10586.70629993518,13.84864299579431,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1540,80,75,80,12,1.0855427713856927,1.0585292646323161,1.1015507753876939,0.043021512899999996,4971.457963731789,6.5032451602763,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1541,80,71,80,20,1.634817408704352,1.5987993996998497,1.651825912956478,0.053026515899999994,2326.2309962072786,3.042980666463071,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1542,80,63,80,36,1.9949974987493746,1.9809904952476236,2.0,0.030015009,3001.6608747242203,3.92652149505214,54,1071.3968,0.48126666666667006,0.5170000000000528,0.5815000000000055,2,3
1543,35,31,41,10,1.0165082541270634,0.9404702351175587,1.0625312656328163,0.12206103659999999,3713.5634715591514,4.511517272069592,55,1083.7861,0.6092666666665991,0.5508666666667068,0.6514999999999418,3,4
1544,37,32,43,11,0.06603301650825412,0.02501250625312656,0.10205102551275637,0.07703852309999999,2916.2925499377016,3.602425706502032,55,1083.7861,0.6092666666665991,0.5508666666667068,0.6514999999999418,3,4
