,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
76,19,14,24,10,1.874937468734367,1.8199099549774886,1.9349674837418709,0.11505753449999999,5557.54976359356,6.339381650353895,9,250.96006666666668,0.5545333333333247,0.3273333333333426,0.7506999999999948,2,1
77,22,17,26,9,0.6453226613306653,0.5872936468234117,0.6973486743371685,0.110055033,4872.521139058128,5.820482257551587,9,250.96006666666668,0.5545333333333247,0.3273333333333426,0.7506999999999948,2,1
78,25,20,34,14,0.04502251125562781,0.002001000500250125,0.20210105052526262,0.20010006,3108.6618176613993,3.8536662776471804,9,250.96006666666668,0.5545333333333247,0.3273333333333426,0.7506999999999948,2,1
79,27,22,33,11,0.17508754377188593,0.1250625312656328,0.2941470735367684,0.16908455069999997,2765.676132161443,3.4599559463566427,9,250.96006666666668,0.5545333333333247,0.3273333333333426,0.7506999999999948,2,1
80,28,24,41,17,0.5012506253126563,0.4412206103051525,0.5472736368184091,0.10605303179999999,4000.5428875482808,4.967250930489544,9,250.96006666666668,0.5545333333333247,0.3273333333333426,0.7506999999999948,2,1
81,18,12,29,17,1.9369684842421209,1.8769384692346172,1.9959979989994996,0.1190595357,2812.7753577619337,3.3301625522067817,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
82,19,15,39,24,0.13806903451725863,0.08104052026013006,0.2001000500250125,0.1190595357,6118.914042414546,6.979718230267993,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
83,19,12,29,17,1.9299649824912455,1.8679339669834916,1.984992496248124,0.11705853509999999,2793.8897004438013,3.186931985050502,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
84,20,17,24,7,0.48924462231115556,0.4232116058029014,0.5802901450725362,0.1570785471,6273.505722623631,7.246495330019051,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
85,20,16,25,9,0.818409204602301,0.7623811905952976,0.8724362181090545,0.110055033,3416.938231306599,3.9468883955638834,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
86,21,17,25,8,1.342671335667834,1.2706353176588294,1.4117058529264632,0.1410705423,2894.8828039402592,3.4194825750743596,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
87,22,19,28,9,0.673336668334167,0.4032016008004002,0.8764382191095547,0.4732366419,2513.3379104873547,3.002314058313398,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
88,22,18,56,38,1.0135067533766882,0.9634817408704351,1.0805402701350675,0.11705853509999999,3958.8429885054443,4.7290457480668,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
89,24,20,31,11,0.7003501750875437,0.6503251625812906,0.7613806903451725,0.1110555333,2701.782252974069,3.3324949155510564,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
90,25,12,30,18,1.919959979989995,1.8809404702351173,1.9599799899949975,0.07903952369999999,2615.0084849647437,3.2417067553044205,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
91,28,14,39,25,0.128064032016008,0.09204602301150575,0.16308154077038517,0.0710355213,5612.432375211703,6.968644186980616,10,271.99643333333336,0.5623666666666622,0.6081999999999539,0.5325666666666962,2,3
92,13,8,18,10,1.6008004002001,1.5187593796898449,1.6768384192096046,0.15807904739999998,2118.7137342183523,3.325002295595676,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
